Posiciones repetidas: 100261
(409, 709)
(870, 508)
(547, 43)
(992, 362)
(300, 361)
(120, 405)
(604, 191)
(459, 456)
(371, 772)
(445, 533)
(906, 25)
(800, 524)
(484, 109)
(673, 882)
(394, 373)
(470, 200)
(864, 899)
(539, 873)
(426, 162)
(744, 185)
(617, 205)
(963, 985)
(391, 608)
(882, 27)
(815, 701)
(432, 750)
(967, 918)
(19, 62)
(517, 835)
(789, 558)
(425, 379)
(796, 286)
(835, 288)
(344, 325)
(397, 709)
(164, 720)
(860, 661)
(627, 642)
(740, 483)
(152, 588)
(544, 350)
(726, 74)
(122, 838)
(302, 578)
(341, 24)
(839, 489)
(929, 788)
(454, 777)
(327, 21)
(682, 36)
(721, 458)
(276, 693)
(96, 953)
(873, 663)
(947, 952)
(195, 959)
(456, 893)
(308, 710)
(407, 242)
(264, 356)
(100, 608)
(467, 351)
(711, 64)
(326, 486)
(808, 353)
(914, 226)
(946, 211)
(395, 603)
(268, 299)
(434, 63)
(572, 377)
(148, 881)
(611, 197)
(226, 189)
(67, 867)
(763, 398)
(339, 902)
(514, 446)
(325, 167)
(311, 372)
(518, 770)
(887, 545)
(652, 272)
(343, 583)
(73, 167)
(790, 130)
(444, 458)
(317, 564)
(211, 49)
(303, 513)
(469, 873)
(400, 800)
(183, 47)
(222, 595)
(483, 977)
(651, 473)
(33, 898)
(893, 646)
(766, 364)
(969, 206)
(323, 841)
(362, 993)
(145, 909)
(392, 718)
(380, 797)
(290, 245)
(456, 245)
(366, 856)
(276, 64)
(479, 731)
(336, 347)
(707, 892)
(580, 246)
(746, 154)
(340, 847)
(896, 221)
(626, 628)
(732, 473)
(368, 844)
(354, 787)
(328, 670)
(275, 377)
(111, 125)
(314, 465)
(632, 332)
(685, 702)
(321, 459)
(925, 207)
(671, 511)
(837, 515)
(307, 520)
(53, 52)
(219, 468)
(293, 613)
(521, 450)
(830, 340)
(332, 205)
(318, 392)
(212, 907)
(85, 387)
(431, 747)
(260, 257)
(850, 545)
(502, 724)
(13, 759)
(472, 871)
(91, 911)
(545, 38)
(981, 810)
(658, 383)
(215, 614)
(955, 919)
(425, 224)
(30, 585)
(164, 603)
(881, 223)
(436, 480)
(203, 55)
(369, 771)
(904, 18)
(523, 760)
(302, 457)
(87, 665)
(182, 867)
(878, 764)
(221, 647)
(94, 175)
(207, 468)
(908, 985)
(781, 293)
(216, 57)
(566, 809)
(36, 748)
(827, 747)
(421, 342)
(114, 936)
(776, 187)
(61, 175)
(287, 445)
(144, 837)
(515, 854)
(884, 543)
(870, 542)
(743, 484)
(49, 760)
(473, 680)
(148, 644)
(314, 748)
(724, 55)
(339, 19)
(286, 526)
(583, 268)
(641, 525)
(452, 786)
(71, 568)
(311, 201)
(666, 488)
(975, 102)
(80, 917)
(267, 367)
(585, 248)
(306, 459)
(419, 56)
(917, 281)
(331, 868)
(723, 102)
(45, 46)
(905, 981)
(158, 727)
(349, 344)
(222, 734)
(614, 204)
(483, 858)
(690, 308)
(736, 90)
(132, 837)
(722, 101)
(23, 648)
(867, 916)
(362, 852)
(860, 251)
(436, 755)
(309, 363)
(664, 790)
(25, 860)
(922, 466)
(392, 633)
(461, 96)
(138, 69)
(334, 214)
(50, 697)
(827, 339)
(276, 203)
(668, 853)
(301, 520)
(142, 564)
(414, 825)
(220, 632)
(47, 761)
(907, 360)
(780, 762)
(674, 85)
(252, 73)
(787, 302)
(510, 785)
(526, 585)
(692, 369)
(360, 250)
(844, 148)
(865, 899)
(129, 601)
(60, 747)
(459, 254)
(394, 623)
(470, 466)
(532, 329)
(735, 450)
(419, 944)
(313, 405)
(350, 868)
(578, 411)
(66, 167)
(543, 971)
(285, 967)
(352, 792)
(702, 104)
(77, 613)
(317, 470)
(190, 860)
(815, 331)
(504, 707)
(160, 415)
(342, 907)
(531, 128)
(697, 360)
(861, 665)
(19, 340)
(517, 445)
(222, 461)
(312, 714)
(683, 845)
(363, 376)
(192, 864)
(305, 519)
(729, 63)
(549, 876)
(807, 676)
(44, 868)
(761, 398)
(210, 636)
(23, 405)
(355, 381)
(874, 663)
(122, 80)
(196, 959)
(69, 439)
(235, 979)
(108, 99)
(57, 747)
(576, 821)
(922, 801)
(562, 376)
(834, 501)
(246, 241)
(283, 377)
(322, 641)
(202, 123)
(442, 458)
(188, 58)
(776, 294)
(649, 568)
(301, 373)
(619, 774)
(891, 637)
(642, 339)
(914, 460)
(326, 200)
(870, 917)
(358, 249)
(162, 588)
(328, 316)
(992, 771)
(420, 276)
(353, 991)
(279, 435)
(173, 204)
(763, 660)
(452, 901)
(325, 401)
(832, 875)
(387, 626)
(343, 365)
(624, 461)
(292, 957)
(811, 743)
(345, 889)
(785, 756)
(423, 362)
(280, 972)
(146, 909)
(312, 477)
(916, 217)
(457, 724)
(556, 192)
(941, 378)
(337, 126)
(814, 760)
(157, 267)
(450, 311)
(397, 796)
(966, 983)
(881, 633)
(55, 748)
(516, 898)
(689, 370)
(214, 311)
(569, 292)
(163, 535)
(403, 228)
(848, 285)
(43, 61)
(601, 763)
(449, 358)
(746, 500)
(216, 663)
(820, 915)
(142, 643)
(753, 400)
(769, 683)
(474, 211)
(642, 731)
(347, 323)
(739, 581)
(354, 573)
(467, 774)
(838, 779)
(787, 443)
(471, 674)
(593, 504)
(441, 891)
(351, 408)
(632, 610)
(960, 901)
(21, 639)
(925, 473)
(618, 605)
(434, 468)
(911, 26)
(74, 575)
(113, 19)
(173, 825)
(318, 162)
(325, 654)
(161, 741)
(470, 361)
(952, 216)
(825, 334)
(274, 444)
(666, 842)
(260, 255)
(193, 52)
(691, 309)
(218, 609)
(204, 908)
(151, 887)
(868, 507)
(338, 666)
(545, 968)
(70, 877)
(967, 497)
(109, 777)
(494, 701)
(549, 913)
(224, 460)
(404, 704)
(888, 547)
(874, 538)
(468, 207)
(657, 48)
(258, 157)
(424, 173)
(922, 948)
(64, 84)
(961, 986)
(781, 79)
(654, 487)
(675, 724)
(417, 804)
(714, 50)
(163, 264)
(933, 276)
(573, 237)
(442, 337)
(760, 460)
(315, 197)
(580, 735)
(301, 490)
(799, 383)
(340, 368)
(605, 188)
(326, 839)
(296, 758)
(118, 549)
(637, 523)
(840, 499)
(713, 75)
(738, 398)
(611, 612)
(81, 913)
(353, 852)
(480, 482)
(120, 73)
(466, 205)
(837, 490)
(106, 100)
(286, 352)
(876, 512)
(920, 474)
(168, 607)
(408, 238)
(832, 742)
(281, 352)
(525, 701)
(193, 956)
(945, 953)
(659, 887)
(292, 544)
(186, 47)
(225, 515)
(617, 769)
(391, 812)
(324, 465)
(949, 962)
(771, 658)
(868, 662)
(524, 458)
(817, 336)
(879, 502)
(609, 726)
(367, 194)
(224, 692)
(411, 620)
(323, 168)
(90, 165)
(897, 329)
(475, 869)
(846, 788)
(392, 367)
(341, 852)
(638, 730)
(87, 176)
(454, 733)
(359, 848)
(769, 544)
(700, 780)
(626, 21)
(679, 29)
(333, 673)
(100, 188)
(725, 687)
(764, 395)
(319, 658)
(125, 735)
(787, 68)
(492, 326)
(56, 58)
(579, 806)
(503, 326)
(434, 331)
(74, 674)
(865, 661)
(339, 570)
(251, 262)
(394, 793)
(855, 514)
(200, 968)
(274, 307)
(477, 728)
(320, 157)
(193, 129)
(910, 220)
(730, 472)
(331, 319)
(956, 810)
(465, 769)
(490, 724)
(400, 244)
(697, 898)
(273, 378)
(524, 757)
(266, 709)
(835, 780)
(766, 544)
(178, 57)
(508, 784)
(715, 354)
(934, 960)
(330, 204)
(496, 732)
(97, 207)
(277, 451)
(390, 610)
(83, 396)
(157, 877)
(657, 429)
(297, 558)
(334, 319)
(654, 626)
(947, 484)
(841, 169)
(774, 663)
(149, 874)
(188, 960)
(859, 541)
(914, 822)
(681, 705)
(764, 662)
(637, 640)
(319, 399)
(572, 813)
(646, 748)
(427, 806)
(46, 700)
(159, 359)
(906, 984)
(585, 287)
(343, 123)
(825, 744)
(440, 330)
(737, 436)
(112, 935)
(20, 78)
(426, 357)
(924, 740)
(299, 241)
(730, 695)
(285, 446)
(472, 731)
(324, 324)
(513, 91)
(935, 292)
(280, 290)
(635, 638)
(116, 550)
(727, 70)
(363, 851)
(381, 390)
(842, 872)
(146, 759)
(517, 900)
(367, 855)
(722, 450)
(501, 705)
(284, 361)
(376, 762)
(51, 526)
(927, 529)
(489, 573)
(588, 287)
(270, 300)
(309, 202)
(475, 766)
(25, 643)
(355, 900)
(650, 182)
(177, 840)
(290, 553)
(119, 84)
(781, 753)
(686, 955)
(142, 917)
(700, 903)
(536, 928)
(421, 226)
(866, 507)
(612, 203)
(61, 859)
(891, 20)
(877, 25)
(632, 888)
(388, 396)
(35, 753)
(678, 37)
(950, 798)
(293, 9)
(166, 265)
(459, 785)
(406, 376)
(890, 215)
(339, 839)
(212, 447)
(286, 962)
(855, 663)
(622, 646)
(92, 917)
(147, 588)
(433, 271)
(398, 639)
(495, 697)
(45, 762)
(942, 376)
(303, 710)
(785, 195)
(469, 554)
(697, 783)
(374, 761)
(432, 336)
(178, 428)
(344, 956)
(736, 398)
(58, 758)
(634, 293)
(157, 738)
(581, 250)
(32, 745)
(415, 62)
(309, 551)
(145, 590)
(809, 487)
(258, 359)
(576, 406)
(461, 684)
(650, 933)
(25, 400)
(334, 394)
(11, 869)
(871, 97)
(788, 555)
(202, 536)
(633, 340)
(580, 309)
(859, 662)
(914, 941)
(718, 351)
(522, 458)
(333, 195)
(137, 552)
(780, 774)
(506, 777)
(918, 924)
(558, 375)
(872, 666)
(120, 351)
(194, 954)
(950, 493)
(168, 821)
(78, 216)
(281, 634)
(906, 79)
(673, 840)
(546, 182)
(124, 430)
(786, 745)
(34, 898)
(343, 140)
(592, 664)
(440, 469)
(539, 931)
(426, 232)
(375, 799)
(836, 275)
(949, 220)
(255, 869)
(458, 729)
(868, 908)
(303, 467)
(912, 942)
(40, 761)
(517, 777)
(789, 756)
(95, 797)
(902, 829)
(65, 858)
(962, 200)
(178, 603)
(30, 648)
(323, 414)
(904, 209)
(83, 810)
(302, 520)
(839, 291)
(507, 858)
(415, 811)
(643, 716)
(290, 956)
(424, 374)
(834, 161)
(769, 778)
(511, 771)
(460, 451)
(333, 843)
(86, 397)
(326, 412)
(623, 606)
(351, 891)
(118, 18)
(268, 285)
(53, 749)
(136, 759)
(445, 339)
(288, 530)
(532, 893)
(899, 18)
(735, 790)
(117, 75)
(615, 764)
(27, 895)
(887, 635)
(546, 965)
(970, 101)
(255, 253)
(684, 955)
(331, 549)
(45, 879)
(317, 522)
(875, 32)
(123, 839)
(785, 312)
(455, 892)
(349, 409)
(810, 669)
(923, 470)
(335, 218)
(690, 503)
(616, 836)
(676, 38)
(879, 537)
(849, 542)
(23, 969)
(962, 983)
(157, 631)
(874, 251)
(76, 873)
(55, 88)
(908, 352)
(417, 347)
(202, 911)
(336, 661)
(121, 565)
(488, 848)
(340, 785)
(453, 542)
(368, 774)
(845, 780)
(612, 617)
(884, 214)
(319, 165)
(176, 189)
(379, 390)
(877, 635)
(547, 926)
(141, 881)
(328, 840)
(238, 463)
(402, 691)
(383, 802)
(441, 47)
(738, 815)
(833, 765)
(872, 261)
(466, 554)
(565, 814)
(159, 605)
(823, 746)
(459, 447)
(869, 120)
(318, 502)
(484, 986)
(525, 860)
(237, 254)
(73, 869)
(910, 645)
(285, 136)
(716, 364)
(271, 85)
(317, 279)
(635, 772)
(817, 759)
(160, 222)
(109, 85)
(789, 633)
(425, 174)
(722, 684)
(616, 183)
(962, 95)
(337, 586)
(708, 623)
(821, 776)
(242, 457)
(523, 690)
(853, 167)
(530, 138)
(327, 192)
(221, 605)
(493, 728)
(334, 868)
(207, 542)
(373, 770)
(947, 975)
(820, 327)
(866, 133)
(739, 401)
(114, 926)
(248, 596)
(47, 54)
(144, 895)
(681, 40)
(884, 545)
(900, 334)
(743, 478)
(321, 649)
(88, 172)
(300, 513)
(279, 240)
(191, 964)
(710, 60)
(779, 629)
(357, 577)
(103, 93)
(267, 345)
(306, 257)
(292, 252)
(663, 479)
(225, 183)
(278, 955)
(762, 406)
(391, 248)
(345, 954)
(324, 173)
(70, 441)
(589, 743)
(861, 66)
(898, 204)
(497, 727)
(222, 516)
(483, 772)
(690, 362)
(72, 173)
(344, 658)
(715, 901)
(404, 244)
(828, 764)
(443, 326)
(376, 803)
(429, 359)
(747, 500)
(620, 638)
(348, 345)
(516, 833)
(719, 890)
(115, 126)
(885, 622)
(758, 660)
(101, 191)
(599, 656)
(50, 751)
(788, 449)
(682, 716)
(594, 496)
(834, 515)
(873, 63)
(15, 752)
(287, 639)
(769, 404)
(806, 677)
(414, 231)
(919, 926)
(471, 355)
(953, 224)
(402, 806)
(826, 350)
(314, 426)
(812, 349)
(872, 496)
(321, 414)
(466, 673)
(46, 861)
(67, 174)
(911, 347)
(731, 87)
(53, 79)
(551, 192)
(590, 286)
(459, 296)
(673, 82)
(431, 326)
(103, 933)
(251, 74)
(401, 375)
(274, 255)
(133, 72)
(887, 217)
(66, 125)
(857, 286)
(52, 56)
(165, 359)
(352, 850)
(829, 704)
(423, 947)
(709, 890)
(356, 406)
(229, 608)
(981, 901)
(84, 393)
(469, 209)
(342, 833)
(697, 310)
(381, 805)
(517, 99)
(222, 507)
(683, 775)
(247, 860)
(754, 400)
(807, 670)
(496, 96)
(574, 255)
(867, 115)
(761, 468)
(888, 866)
(482, 207)
(316, 219)
(152, 876)
(341, 376)
(696, 361)
(283, 435)
(396, 242)
(841, 509)
(329, 209)
(594, 735)
(442, 528)
(633, 771)
(801, 675)
(107, 100)
(287, 360)
(474, 865)
(453, 112)
(623, 884)
(554, 941)
(499, 718)
(540, 328)
(653, 39)
(895, 20)
(625, 624)
(201, 120)
(678, 506)
(597, 762)
(837, 171)
(16, 67)
(823, 328)
(645, 788)
(779, 750)
(27, 581)
(818, 328)
(931, 955)
(73, 391)
(550, 915)
(864, 502)
(419, 239)
(59, 84)
(520, 706)
(723, 61)
(903, 321)
(836, 868)
(785, 546)
(400, 704)
(423, 348)
(524, 137)
(766, 76)
(146, 835)
(418, 60)
(888, 218)
(443, 467)
(210, 314)
(309, 390)
(807, 395)
(295, 247)
(871, 512)
(929, 281)
(214, 269)
(108, 768)
(177, 540)
(915, 986)
(336, 123)
(389, 399)
(566, 193)
(753, 462)
(294, 260)
(919, 787)
(481, 771)
(506, 694)
(826, 485)
(863, 662)
(21, 581)
(351, 322)
(427, 370)
(872, 123)
(346, 846)
(240, 453)
(445, 138)
(212, 619)
(899, 637)
(592, 249)
(313, 488)
(186, 870)
(350, 793)
(557, 821)
(811, 281)
(320, 476)
(924, 216)
(829, 341)
(278, 453)
(792, 634)
(98, 193)
(905, 317)
(875, 507)
(621, 19)
(469, 358)
(967, 43)
(861, 548)
(916, 923)
(810, 354)
(26, 405)
(655, 382)
(549, 967)
(291, 555)
(37, 51)
(390, 813)
(853, 433)
(696, 500)
(403, 806)
(297, 367)
(631, 764)
(908, 825)
(156, 566)
(89, 717)
(608, 619)
(315, 159)
(760, 406)
(926, 941)
(340, 314)
(54, 760)
(951, 362)
(515, 118)
(787, 765)
(439, 54)
(667, 851)
(960, 199)
(780, 82)
(28, 751)
(88, 386)
(510, 121)
(519, 695)
(187, 54)
(791, 306)
(745, 480)
(300, 239)
(339, 371)
(590, 760)
(357, 891)
(193, 970)
(124, 602)
(306, 555)
(419, 280)
(578, 819)
(105, 99)
(324, 411)
(345, 652)
(716, 901)
(310, 210)
(538, 881)
(423, 465)
(577, 797)
(651, 50)
(483, 570)
(854, 543)
(393, 774)
(487, 974)
(676, 711)
(146, 566)
(937, 961)
(517, 709)
(37, 907)
(828, 906)
(404, 386)
(157, 214)
(323, 210)
(217, 635)
(489, 766)
(512, 459)
(860, 283)
(422, 282)
(25, 636)
(447, 189)
(765, 402)
(638, 640)
(569, 383)
(878, 243)
(327, 667)
(290, 360)
(18, 399)
(555, 188)
(57, 83)
(170, 210)
(668, 629)
(834, 877)
(359, 778)
(347, 406)
(354, 390)
(333, 663)
(372, 835)
(891, 213)
(319, 836)
(213, 449)
(446, 462)
(42, 59)
(21, 970)
(7, 747)
(752, 396)
(74, 616)
(950, 985)
(187, 859)
(830, 35)
(597, 284)
(528, 893)
(786, 61)
(491, 321)
(622, 833)
(161, 584)
(938, 896)
(652, 662)
(299, 582)
(984, 254)
(571, 814)
(292, 261)
(790, 524)
(956, 892)
(829, 490)
(338, 583)
(317, 182)
(545, 915)
(451, 892)
(734, 441)
(312, 554)
(916, 814)
(886, 20)
(344, 891)
(127, 80)
(934, 958)
(701, 897)
(574, 401)
(316, 481)
(814, 352)
(726, 572)
(657, 475)
(966, 111)
(235, 243)
(207, 121)
(541, 873)
(573, 312)
(248, 245)
(799, 298)
(174, 221)
(656, 44)
(241, 860)
(93, 915)
(24, 646)
(439, 139)
(637, 726)
(780, 197)
(840, 296)
(289, 550)
(713, 62)
(932, 280)
(328, 28)
(427, 720)
(798, 481)
(528, 133)
(943, 760)
(858, 660)
(452, 165)
(399, 606)
(129, 78)
(883, 251)
(521, 860)
(560, 822)
(387, 786)
(318, 522)
(267, 248)
(825, 694)
(292, 669)
(225, 598)
(172, 187)
(797, 680)
(949, 797)
(589, 262)
(935, 286)
(741, 475)
(335, 654)
(229, 183)
(621, 629)
(342, 382)
(824, 489)
(254, 602)
(185, 49)
(150, 881)
(270, 378)
(355, 846)
(878, 126)
(661, 476)
(555, 41)
(479, 209)
(647, 729)
(707, 370)
(89, 175)
(308, 463)
(845, 288)
(460, 258)
(47, 866)
(928, 212)
(826, 767)
(900, 154)
(593, 664)
(540, 929)
(448, 329)
(28, 77)
(971, 103)
(957, 200)
(406, 694)
(78, 915)
(339, 657)
(514, 695)
(592, 495)
(832, 286)
(27, 60)
(230, 613)
(218, 641)
(917, 923)
(112, 132)
(875, 225)
(273, 301)
(40, 48)
(455, 573)
(577, 383)
(425, 762)
(614, 590)
(153, 887)
(266, 702)
(766, 661)
(487, 108)
(508, 893)
(736, 472)
(715, 713)
(330, 313)
(277, 286)
(62, 880)
(687, 359)
(429, 51)
(323, 560)
(733, 485)
(145, 644)
(348, 901)
(461, 738)
(885, 218)
(334, 336)
(871, 91)
(283, 530)
(89, 807)
(788, 637)
(714, 274)
(901, 826)
(262, 364)
(979, 906)
(68, 171)
(287, 971)
(568, 819)
(718, 357)
(167, 545)
(439, 796)
(319, 506)
(448, 753)
(162, 419)
(805, 667)
(441, 360)
(300, 469)
(46, 529)
(360, 376)
(858, 539)
(452, 296)
(219, 47)
(717, 356)
(438, 335)
(281, 384)
(855, 506)
(124, 352)
(931, 474)
(200, 336)
(419, 526)
(938, 482)
(223, 636)
(59, 759)
(850, 790)
(543, 329)
(391, 716)
(582, 737)
(677, 839)
(38, 899)
(829, 908)
(243, 451)
(280, 375)
(704, 895)
(8, 754)
(356, 34)
(854, 289)
(63, 84)
(584, 261)
(363, 774)
(916, 332)
(517, 831)
(976, 95)
(595, 647)
(150, 908)
(337, 651)
(284, 438)
(397, 625)
(489, 976)
(164, 844)
(55, 769)
(574, 819)
(316, 519)
(816, 583)
(265, 455)
(929, 952)
(327, 385)
(57, 869)
(43, 854)
(209, 610)
(456, 785)
(972, 201)
(649, 186)
(100, 924)
(619, 644)
(446, 736)
(764, 363)
(506, 87)
(416, 819)
(492, 102)
(826, 770)
(921, 794)
(900, 13)
(402, 378)
(833, 38)
(321, 842)
(231, 459)
(395, 719)
(74, 386)
(572, 389)
(148, 909)
(800, 280)
(622, 603)
(883, 857)
(899, 220)
(350, 382)
(27, 905)
(525, 138)
(818, 916)
(670, 845)
(546, 923)
(767, 459)
(783, 630)
(509, 455)
(571, 564)
(843, 299)
(737, 812)
(382, 815)
(970, 43)
(520, 790)
(444, 342)
(912, 224)
(197, 122)
(923, 480)
(432, 261)
(969, 98)
(418, 744)
(775, 740)
(867, 671)
(390, 642)
(157, 653)
(323, 701)
(784, 185)
(90, 720)
(272, 365)
(606, 760)
(422, 819)
(719, 59)
(922, 219)
(228, 614)
(908, 346)
(396, 646)
(96, 208)
(940, 971)
(979, 791)
(873, 504)
(693, 525)
(54, 89)
(951, 197)
(914, 982)
(667, 690)
(997, 903)
(506, 866)
(547, 968)
(289, 968)
(492, 849)
(402, 617)
(699, 773)
(992, 265)
(383, 788)
(314, 365)
(388, 532)
(833, 779)
(724, 688)
(194, 967)
(629, 765)
(281, 525)
(191, 54)
(525, 786)
(786, 530)
(659, 480)
(518, 101)
(313, 156)
(557, 385)
(405, 628)
(320, 640)
(502, 696)
(677, 716)
(345, 371)
(792, 302)
(575, 237)
(868, 121)
(280, 450)
(912, 979)
(342, 128)
(955, 827)
(425, 340)
(284, 9)
(655, 42)
(489, 861)
(627, 611)
(761, 661)
(726, 85)
(32, 65)
(207, 544)
(43, 707)
(675, 850)
(322, 406)
(89, 385)
(329, 402)
(919, 327)
(460, 552)
(852, 794)
(688, 779)
(598, 258)
(838, 285)
(674, 722)
(17, 61)
(951, 982)
(515, 714)
(416, 718)
(863, 250)
(826, 905)
(870, 642)
(743, 400)
(118, 935)
(448, 95)
(925, 963)
(395, 632)
(268, 458)
(895, 213)
(473, 572)
(519, 771)
(611, 226)
(279, 202)
(724, 451)
(553, 189)
(862, 433)
(168, 221)
(629, 458)
(408, 620)
(387, 381)
(945, 315)
(306, 375)
(783, 763)
(255, 168)
(352, 409)
(520, 897)
(331, 648)
(405, 385)
(889, 230)
(465, 670)
(211, 462)
(158, 587)
(303, 550)
(658, 627)
(589, 733)
(310, 262)
(19, 983)
(483, 974)
(462, 253)
(727, 691)
(766, 399)
(824, 914)
(729, 702)
(948, 984)
(171, 605)
(337, 373)
(634, 517)
(175, 841)
(309, 711)
(422, 942)
(410, 634)
(929, 474)
(447, 329)
(654, 793)
(675, 42)
(366, 891)
(827, 487)
(774, 290)
(647, 48)
(336, 314)
(873, 101)
(428, 362)
(287, 673)
(732, 440)
(257, 374)
(591, 503)
(333, 35)
(831, 292)
(764, 777)
(983, 105)
(877, 550)
(125, 833)
(162, 205)
(492, 708)
(932, 953)
(586, 725)
(593, 247)
(21, 646)
(441, 898)
(427, 179)
(321, 468)
(194, 858)
(925, 208)
(858, 245)
(731, 97)
(911, 365)
(823, 561)
(830, 375)
(226, 619)
(800, 678)
(48, 699)
(103, 927)
(894, 638)
(440, 53)
(518, 464)
(419, 804)
(850, 512)
(924, 799)
(730, 90)
(910, 350)
(640, 334)
(596, 647)
(575, 406)
(151, 910)
(778, 756)
(490, 854)
(930, 539)
(697, 508)
(476, 773)
(132, 73)
(759, 74)
(669, 894)
(549, 664)
(881, 248)
(330, 846)
(496, 90)
(867, 61)
(687, 782)
(523, 793)
(302, 488)
(341, 334)
(878, 671)
(221, 744)
(661, 891)
(403, 615)
(64, 173)
(961, 209)
(304, 764)
(156, 885)
(486, 724)
(820, 284)
(308, 552)
(75, 879)
(421, 375)
(919, 216)
(61, 176)
(891, 641)
(326, 188)
(257, 603)
(884, 638)
(79, 796)
(282, 62)
(637, 770)
(840, 764)
(953, 963)
(383, 394)
(724, 86)
(173, 184)
(46, 62)
(528, 329)
(279, 351)
(710, 97)
(583, 493)
(982, 794)
(413, 713)
(680, 20)
(735, 566)
(205, 615)
(645, 730)
(244, 243)
(230, 442)
(306, 490)
(790, 56)
(165, 549)
(59, 46)
(426, 743)
(684, 731)
(338, 27)
(31, 76)
(513, 453)
(822, 329)
(430, 955)
(861, 493)
(898, 153)
(755, 662)
(497, 698)
(974, 180)
(847, 174)
(727, 452)
(102, 979)
(374, 788)
(215, 272)
(146, 889)
(127, 612)
(291, 352)
(955, 217)
(722, 68)
(902, 320)
(263, 254)
(664, 885)
(385, 276)
(115, 21)
(500, 729)
(410, 705)
(765, 83)
(954, 898)
(209, 185)
(559, 809)
(656, 632)
(488, 112)
(693, 359)
(287, 554)
(181, 51)
(220, 607)
(333, 344)
(206, 670)
(354, 585)
(907, 649)
(416, 364)
(713, 714)
(593, 108)
(351, 372)
(851, 852)
(946, 788)
(503, 89)
(837, 873)
(159, 893)
(830, 482)
(703, 112)
(583, 734)
(855, 789)
(288, 5)
(161, 265)
(364, 784)
(645, 55)
(539, 604)
(320, 406)
(624, 612)
(472, 209)
(949, 321)
(640, 729)
(271, 373)
(695, 893)
(458, 300)
(716, 76)
(324, 850)
(317, 503)
(778, 635)
(356, 579)
(312, 745)
(494, 721)
(95, 166)
(298, 452)
(563, 368)
(411, 239)
(305, 544)
(139, 840)
(948, 318)
(291, 533)
(58, 872)
(627, 889)
(316, 160)
(83, 663)
(302, 375)
(696, 318)
(606, 193)
(878, 554)
(18, 854)
(454, 82)
(991, 265)
(795, 50)
(689, 523)
(170, 557)
(389, 717)
(654, 379)
(89, 667)
(126, 426)
(594, 648)
(421, 764)
(776, 453)
(213, 634)
(365, 847)
(439, 456)
(939, 896)
(819, 342)
(625, 731)
(420, 267)
(844, 771)
(136, 834)
(67, 566)
(528, 452)
(858, 855)
(913, 638)
(590, 646)
(332, 658)
(281, 244)
(154, 874)
(124, 556)
(894, 24)
(343, 370)
(550, 964)
(20, 855)
(917, 463)
(186, 187)
(520, 695)
(98, 927)
(444, 759)
(672, 850)
(716, 895)
(400, 629)
(628, 19)
(423, 267)
(868, 514)
(577, 811)
(229, 456)
(393, 716)
(72, 397)
(570, 404)
(775, 71)
(263, 371)
(323, 28)
(927, 792)
(881, 538)
(897, 221)
(436, 805)
(422, 720)
(115, 414)
(523, 135)
(544, 918)
(396, 807)
(915, 817)
(555, 374)
(848, 508)
(336, 32)
(209, 310)
(82, 572)
(686, 704)
(449, 327)
(926, 211)
(29, 67)
(294, 361)
(481, 854)
(725, 571)
(446, 52)
(928, 275)
(838, 874)
(213, 279)
(416, 231)
(713, 887)
(289, 367)
(720, 85)
(632, 641)
(118, 412)
(155, 642)
(321, 190)
(604, 767)
(678, 850)
(551, 32)
(791, 529)
(406, 625)
(763, 70)
(339, 590)
(85, 190)
(251, 170)
(161, 646)
(477, 676)
(518, 698)
(230, 804)
(857, 62)
(52, 856)
(255, 371)
(331, 163)
(956, 694)
(98, 170)
(903, 985)
(430, 341)
(250, 81)
(621, 190)
(734, 487)
(386, 775)
(886, 34)
(335, 344)
(411, 376)
(44, 702)
(23, 79)
(874, 637)
(334, 659)
(304, 482)
(156, 579)
(947, 376)
(714, 85)
(89, 608)
(36, 57)
(774, 763)
(407, 690)
(301, 459)
(799, 348)
(965, 100)
(340, 663)
(529, 872)
(287, 136)
(478, 765)
(840, 274)
(713, 100)
(162, 738)
(289, 636)
(328, 198)
(586, 250)
(738, 401)
(452, 111)
(399, 608)
(883, 261)
(862, 534)
(793, 45)
(521, 778)
(78, 33)
(615, 202)
(779, 462)
(550, 883)
(405, 800)
(278, 534)
(391, 781)
(128, 75)
(589, 380)
(898, 611)
(771, 755)
(77, 168)
(349, 899)
(704, 702)
(635, 642)
(462, 674)
(266, 457)
(160, 604)
(803, 290)
(824, 563)
(215, 62)
(418, 284)
(879, 23)
(842, 772)
(224, 595)
(980, 906)
(217, 654)
(270, 384)
(309, 166)
(973, 255)
(422, 335)
(316, 710)
(461, 299)
(802, 489)
(507, 85)
(493, 90)
(682, 851)
(631, 404)
(686, 847)
(527, 329)
(216, 449)
(806, 304)
(347, 573)
(845, 278)
(460, 244)
(522, 843)
(467, 688)
(17, 641)
(125, 736)
(706, 111)
(134, 524)
(88, 810)
(895, 609)
(39, 641)
(943, 479)
(855, 547)
(913, 216)
(514, 717)
(553, 369)
(825, 500)
(311, 513)
(313, 712)
(832, 296)
(705, 94)
(320, 252)
(730, 443)
(783, 439)
(218, 727)
(112, 126)
(292, 370)
(610, 213)
(956, 969)
(278, 293)
(596, 288)
(356, 889)
(451, 787)
(123, 606)
(785, 55)
(930, 952)
(782, 740)
(549, 39)
(344, 784)
(736, 530)
(404, 618)
(849, 789)
